Customer Id,Discount Code,Company Name,Addressline,Forename,Surname,City,Postcode,Phone,Additional Information,Credit Limit
C015831,L,A M L Steel Ltd.,Wavell House,Ernest,Jones,Llandderfel,ll23 8rg,001-482-4146,e_jones@aml.com,300000
C027705,N,A M R Constructions Ltd.,2 America House,Helen,Kimberley,Lunan,DD11 6OD,000-025-1555,h_kimberley0@amrcon.com,560000
C022012,L,A M Todd Co. India Pvt. Ltd.,"Quillion House, 314 Science Park",Philip,King,Borgue,KW7 6TJ,512-555-2731,philip_king@amtodd.com,920000
C033136,N,A M-tech Packs Ltd.,71 Queen Victoria Street,Gareth,Jenks,Bowden,TD6-3PH,713-555-3903,,10200
C020205,M,A N G Auto Ltd.,250,Phillip,Timmins,Alverdiscott,ex31 5do,203-555-3299,phi_timmins@angaut.com,5000
C018535,N,A N G Auto Tech Pvt. Ltd. [merged],85 Fleet Street,Mike,Cole,Prenteg,ll499xo,713-555-2493,m.cole@angautotechp.com,7100
C018771,H,A N Global Ltd.,99 FREEDOM DR,Janet,Ascroft,Southerndown,CF32 6GB,713-555-3519,janetascroft@ank.com,1300000
C022664,N,A N R Investments Ltd.,12365 KAYLA LN,Eric,Bigley,Woodmancote,po107hb,440-208-6955,ebigley@anr.com,9700
C005443,M,A N S Ltd.,3445 Executive Center Dr,Peter,Riley,Rawreth,SS11 8LF,713-555-3241,p_riley@ansltd.com,28000
C009833,H,A N Z Capital Pvt. Ltd.,3801 Kennett Pike,Keith,Scott,Boyden Gate,CT3 6MZ,203-555-3287,kei_scott@anskpt.com,510000
C007822,N,A Narrain Mines Ltd. [merged],5 North Colonnade,Henry,Bloor,Little Massingham,PE32 1YR,302-555-2753,henry.bloor@anrnmnsltmrj.com,68000
C025345,N,A O K In-house B P O Services Ltd.,10740 Research Blvd,Ann,Mansfield,London,WC99 1ES,440-208-6954,,3100
C011599,H,A O K In-house Factoring Services Pvt. Ltd.,12930 CLAYGATE DR,G w,Jones,Lamonby,ca11 6tl,001-773-4788,g_jones@aokinhousefa.com,830000
C022003,N,A P E (india) Ltd.,8401 S 1st St.,Cyril,Gould,Beltinge,CT6 3VJ,016-252-5525,cyr.gould@apeind.com,1000000
C029926,M,A P L (india) Pvt. Ltd.,1125 17th St,Frederick,Irwin,Frog Pool,WR6 7XJ,017-525-6329,,46000
C004552,L,A P L International Pvt. Ltd.,1324 S 16TH AVE,David,Ward,Ruthrieston,ab1 4rh,019-046-3443,,590000
C011117,N,A P L Life Sciences Ltd. [merged],2105 Justin Ln,Raymond,Albrow,Barnhill,IV30 5KV,015-769-8109,raymond_albrow4@apllifescien.com,4700000
C016193,L,A P M Industries Ltd.,4551 New Linden Hill Rd,William,Mcparland,Briantspuddle,dt2 3co,000-000-1908,,790000
C011800,N,A P M Investments Ltd.,4559 New Linden Hill Rd,John,Mccone,Thornaby On Tees,TS17 3AO,023-261-3181,,32000000
C020430,N,A P Mahesh Co-operative Urban Bank Ltd.,1417 N 21ST ST,Robert,Traquair,Calveley,cw68qd,440-208-6951,,87000000
C016848,N,A P Met Engg. Ltd.,1900 9th Ave,Elizabeth,Smith,Langton Herring,DT3-7GY,713-555-2665,eli_smith3@apmete.com,2300
C026737,N,A P Projects Pvt. Ltd.,115 Alamo PLZ,Anthony,Batt,Fishbourne,PO33 1LN,406-555-3585,ant_batt@apprjktspftl.com,1000000
C026510,M,A P R Packaging Ltd. [merged],7136 S Yale Ave,Christopher,Pearson,Denham,IP29 4VH,440-171-2784,cpearson@aprpkj.com,2700
C025883,M,A P Steel Re-rolling Mill Ltd.,211 N Union St,Christopher,Plewman,Dumfin,G84-3WZ,713-555-2621,christopher.plewman@apstlrrlnkml.com,54000000
C009563,N,A P T Packaging Ltd.,Point North,John,Hewston,Castlecary,g68 0zg,012-986-4318,,108000000
C048923,M,A P T Yarns Ltd.,5115 Forest Lane Pl,Stephen,Jones,Shepperdine,bs122az,406-555-3331,sjones4@aptrns.com,6600000
C036465,N,A P Technology Services Ltd.,Beaufort House,Margaret,Blockley,Edinburgh,eh76nu,014-511-4718,m_blockley@aptechnology.com,3700000
C023580,N,A P W President Systems Ltd.,3 Ibstock Rd,Phillip,Wood,Kirkton Of Auchterhouse,DD3 5WX,025-963-5785,p_wood8@app.com,2700000
C034214,N,A R C Finance Ltd.,"1st Floor, Culpitt House",Michael,Whiles,Nostie,IV40 8JO,014-276-7976,m_whiles@arcfin.com,61000
C025431,M,A R C Inc Poolservice And Repair,Great Eastern House,Martin,Currell,Tocher,AB51 2XY,240-555-9021,,92000000
C039917,L,A R Co-extruded Films Ltd.,1786 10TH AVE,James,Shakespeare,Camphouse,PH36-5HQ,952-555-3039,,21000
C025959,M,A R I Consolidated Investments Ltd.,20 Greenwich Ave,John,Harvey,Elstob,TS21 9SF,017-324-5761,,2200
C006111,N,A R Insurance Brokers Pvt. Ltd.,6734 LINDYANN LN,Christopher,Court,Ovington,NE420EH,001-814-1706,c_court@arinsu.com,48000000
C037331,H,A R M Group Enterprises Ltd.,1115 ROBBIE ST,Elsie,Kelham,Detchant,NE70-0QY,713-555-2649,e_kelham2@armgro.com,31000000
C005425,H,A R M Polymers Ltd.,1006 LAWRENCE AVE,Steven,Allcock,Stawell,ta7 3cs,214-555-2889,steven_allcock@armpol.com,220000
C026171,N,A R Packaging Systems Ltd.,10311 Club Creek Dr,Geoffrey,Hencher,Llansoy,NP50KD,313-555-3355,,9700
C047988,M,A S B International Pvt. Ltd.,10-16 Tiller Road,Colin,Cartwright,Garth,CF34 7LE,240-555-7654,,480000
C030988,N,A S C Eenterpriss,3700 Silver Lake Rd NE,Thomas,Metcalf,Pibsbury,ta102hd,713-555-2233,thomasmetcalf3@asceen.com,55000
C040700,N,A S E Capital Markets Ltd.,Thornton Park,David,Simmons,Dalhalvaig,KW139DS,017-115-9411,davidsimmons@ase.com,60000000
C000731,H,A S K Financial Services Ltd.,Winster House,Gillian,Beaton,Trewern,SY21 7UQ,012-433-7491,gil_beaton@askfnnslsrfs.com,1070000
C034703,N,A S K Financial Services Pvt. Ltd.,6 Bevis Marks,Linda,Jones,Atwick,YO25 3XQ,410-555-4310,l_jones@askfinancial.com,93000
C026181,N,A S M Shipping Ltd.,12-14 Pepper Street,Jane,Kenney,Craigens,PA44 4XK,017-847-5336,jane_kenney8@asm.com,3900000
C018932,M,A S M Technologies Ltd.,1 Puddle Dock,Paul,Ward,Howe Green,CM2 5AX,713-555-2661,paul_ward@asm.com,100000000
C010787,L,A S P Sealing Products Ltd.,1 Boylston Pl,Diane,Hatton,Sutton On Trent,NG23 8EJ,014-833-3725,dhatton@aspsealingpr.com,4700000
C038184,N,A S P Technologies Ltd.,13418 PEORIA ST,Peter,Tibbles,Papplewick,NG15 4HT,440-797-1266,peter_tibbles@asptechnolog.com,90000
C019297,N,A S R Agro Ltd.,3841 Kennett Pike,Paul,Tonks,Lilburn Tower,NE66 2NV,443-555-6654,p_tonks@asragr.com,7100
C000153,H,A S R Multimetals Pvt. Ltd.,432 Dual street,James,Bray,Goathland,YO22-1BZ,210-555-1247,,102000000
C021364,M,A S Rototech Ltd.,Royscot House,Yvonne,Dallison,Bracknell South,RG12 8NC,713-555-3869,ydallison@asrttk.com,10000
C020897,L,A Sabella Restaurant 3Rd Floor,2 Stockton St,Ginette,Alexander,Long Thurlow,IP31 4NY,440-208-6955,,820000
C036177,H,A T & S India Ltd.,7223 Wynnwood Ln,Clive,Ankers,Terally,DG9 4VD,440-115-9773,,26000000
C000066,H,A T Clayton & Co Inc.,2003 RAMPART DR,Melvyn,Bridgewater,Fundenhall,NR16 4VC,440-208-6958,,990000
C015809,M,A T E Enterprises Pvt. Ltd.,401 N Last Chance Gulch St,Mark,Hudson,Allerthorpe,YO4 9BX,480-555-2581,m_hudson@atntrprsspft.com,1200
C026442,H,A T E Industries Pvt. Ltd.,3650 S 72nd St,Susan,Dudley,Portskerra,kw147yq,017-613-4240,sus_dudley@atntstrspftl.com,6800
C003880,N,A T E Manufacturing Co. Pvt. Ltd.,3816 N 8TH CT,Robert,Brampton,Hampton In Arden,b92 5bq,023-407-6366,robertbrampton@hotmail.com,10300000
C024714,N,A T E Marketing Pvt. Ltd.,#5 BEL AIR SOUTH PARKWAY,Alan,Swales,Cnoc,hs23ps,440-115-9773,,9100000
C005808,N,A T E Print Solutions Pvt. Ltd.,Toshiba Europe Ltd,Christopher,Coyle,South Hill,pl17 5wo,713-555-2717,chr_coyle@ateprintsolu.com,4400000
C001391,N,A T E Rectifiers Ltd.,14399 FM 1826,Brian,Pitt,Greenhead,CA6 0SN,623-555-3797,,54000
C003155,H,A T E Services Ltd.,25 Old broad Street,Susan,Wright,Glasahoile,FK8 0AR,020-746-4155,suswright@atsrfsslt.com,59000000
C017628,N,A T E Trading & Mfg. Co. Ltd. [merged],1585 BEACH ST,Timothy,Batchelor,Greenigo,KW15 8SH,918-555-2769,,3700000
C049022,H,A T F Aishwarya Finance Ltd.,Winslade Park,Paul,Thomas,Innerwick,ph155nr,016-969-6226,paulthomas@atfaishwarya.com,8800
C016481,N,A T K Aerospace Co Inc.,"7th Floor, NLA Tower",Sylvia,Smith,Queslett,b448tm,014-862-6362,ssmith@atkaerospace.com,9000000
C016140,N,A T L Textile Processors Ltd.,Corsley Heath,Glenn,Wilson,Hanley William,wr15 1of,251-555-3747,glewilson1@atl.com,2600000
C024883,H,A T L Textiles Ltd.,"3rd Floor, Norfolk House",Mark,Robins,Varteg,NP46PX,440-118-9924,,8700000
C050705,N,A T N International Ltd.,13th S Market St,Ashok,Kochhar,Haywards Heath,rh168uw,002-566-9415,a_kochhar5@atn.com,10000000
C003049,M,A T O (i) Ltd.,1105 N Market St,Margaret,Coomber,Netherbrough,KW179HK,303-555-3837,,5100000
C024504,L,A T S Elgi Ltd.,"Prime Point, 2096 Coventry Rd",Charles,Owen,Dallington,TN21 6DF,012-845-3850,cha.owen@ats.com,10000000
C045845,N,A T V Projects India Ltd.,23 Pointers Road,Harivadan,Patel,Bootle,LA19 1LM,512-555-2721,harpatel4@atvpro.com,0
C036044,N,A Tex Christmas Store,4552 New Linden Hill Rd,Michael,Mchale,Bastwick,NR295ZJ,440-115-9773,michael_mchale4@atexchristma.com,68000
C036878,N,A Tex Pools Andbilliard Supply,7535 E Hampden Ave,Ann,Fowle,Stowupland,IP14 4EC,016-935-7432,,32000000
C003646,M,A To Z Securities Ltd.,60 London Wall,Amanda,Hamer,Barrow In Furness,la145ou,440-171-8874,ama_hamer@atozsecuriti.com,7600
C047045,M,A Tosh & Sons (india) Ltd.,3710 N Montana Ave,Helen,Baldwin,Ledaig,PA37 0SF,440-134-4482,,360000
C037491,N,A V Cottex Ltd.,118 GASTEL CIR,Isobel,Whitfield Jones,Blennerhasset,ca59as,713-555-3265,iso_whitfield jones@avc.com,10600
C041352,H,A V G Motors Ltd.,6405 WESTWARD ST,Amanda,Mclaughlin,Carron Bridge,FK64KF,002-051-5303,,500000
C014612,H,A V I Export (india) Ltd.,12615 BROOKGLADE CIR,Peter,Hall,Slapton,TQ7-5ML,440-123-4755,,96000000
C007479,H,A V I Industries Ltd.,Banksville Shopping Center,Norman,Davies,Kelloe,DH6 5FQ,440-193-2573,,5200
C018432,N,A V I Photochem Ltd.,4122 WHISPERING LN,Donald,Chandler,Kidwelly,SA179OL,440-144-2270,d_chandler@aviphotochem.com,6100
C048856,N,A V I Polymers Ltd.,University Square,Joan,Bowen,Hutton,BS24 5JE,022-646-7804,joabowen0@avi.com,10000000
C037748,N,A V L Leasing & Finance Ltd.,4501 ARL BLVD,Fatima,Khalfey,Northay,TA20 6JB,022-793-0989,,107000
C048386,H,A V M Ltd.,1073 North St,Robert,Rose,Astwood,MK16 6PR,512-555-2601,,1800
C011889,H,A V T Agrochem Ltd.,1617 FANNIN ST,John,Sheppard,Newton,NG134YV,440-181-6675,,91000000
C010284,M,A V T Mccormick Ingrediants Pvt. Ltd.,Shoppes Of Graylyn 1706 Marsh,Christopher,Aston,Calderbank,ML6 9KH,440-208-6953,caston@avt.com,970000
C005786,N,A V T Natural Products Ltd.,3202 E Camelback Rd,Kenneth,Remes,Kirkby Mills,YO60EA,713-555-2789,kremes@avtnat.com,49000
C019612,L,A V Thomas & Co. (india) Ltd.,100 Neill Ave,Christopher,Bullock,Branksome,BH12-2RC,240-555-7890,,4000000
C018392,N,A V Thomas & Co. Ltd.,3202 Kirkwood Hwy,Paul,Schnabel,Baldinnie,KY158HL,240-555-6767,,9600000
C038395,N,A V Thomas Exports Ltd.,1711 Delaware Ave,Jubilee,Bhogal,Hollins Green,WA3 8HI,713-555-2773,j.bhogal@avt.com,37000
C029166,M,A V Thomas Indl. Products Ltd.,3710 N Montana Ave,Waine,Devey,Saxthorpe,nr116zt,019-778-9378,,10200000
C036770,L,A V Thomas International Ltd.,2453 Hennepin Ave,Margaret,Perkins,Catton,NE47 6UP,713-555-2775,m_perkins@avthomasinte.com,10300
C034013,H,A V Thomas Investments Co. Ltd.,1105 W Broadway Ave,Jayne,Lewis,Orcop,hr22qd,251-555-1137,j_lewis@avthomasinve.com,9700000
C021349,M,A V Thomas Leather & Allied Products Pvt. Ltd.,3381 DONNELL DRIVE,Leonard,Lount,Lee,PA67 4DL,020-892-0280,,6200000
C039083,N,A W Travel & Logistic Services Ltd.,1120 ANNAPOLIS MALL,Adrian,Sherry,Blackford,CA6 2BN,019-837-4652,asherry@atrflljstksr.com,69000000
C021644,L,A X A Business Services Pvt. Ltd.,170 Bagley St,Margaret,Oliver,Church Gresley,de115aw,203-555-3223,,10600
C022612,N,A X L Exploration Pvt. Ltd.,956 ORANGEWOOD RD,Mark,Temple,Howtel,td124tt,313-555-3351,m_temple@axlexp.com,160000
C043933,N,A&P Supermarkets,University Of Ulster,Patrick,Tully,Leighton,SY5 3HO,025-104-9312,pattully@apsupermarke.com,1020000
C042319,H,A. G. Spanos Companies,Impact House,Alan,Lake,Stapley,ta37kp,406-555-3611,,110000000
C018379,M,A. Moksel AG,23 Newton Place,Louise,Coulahan,Skelbo,IV25 1ZS,440-208-9418,,76000
C043806,H,"A. Schulman, Inc.",Churchill House,Wade,Mason,Birmingham,B5 4BS,415-555-3749,w.mason@axlmnnk.com,109000000
C047264,N,A.C. Nielsen Company & Co S.A.,1740 Broadway,Trevor,Jacques,Woll,TD7 0PV,012-053-3210,tjacques@acn.com,10500
C011023,N,A.C. Nielson Co. (Belgium) S.A,3130 SOUTHMORE BLVD,Geoffrey,Webb,Oskaig,iv402ee,415-555-3609,,30000
C047159,N,"A.G. Edwards, Inc.",3000 GREENRIDGE DR,Carol,Inman,Thoralby,dl8 3jh,512-555-3485,,24000000
C031596,H,A.O. Smith Corp,11111 S I H 35,Gary,Powell,Kirkton,AB52 0RU,240-555-0093,g_powell@aosmithcorp.com,10200000
C034109,N,A.P. Moller-Maersk,42 Montgomery Road,Francis,Gallagher,Pool,LS213HL,014-072-5163,fragallagher9@apmlrmrsk.com,2000000
C049595,L,"A.T. Kearney, Inc.",2064 W Broadway Ave,Lynn,Millership,Viewfield,KW14 5ZI,440-208-6951,lynn.millership@atk.com,39000
C016612,M,A/S Dagbladet Politiken,5110 Antoine Dr,Steven,Woolhouse,Hatch End,HA5 9ZG,440-162-8491,,100
C038595,M,A1 Bail Bonds,10 Tiller Road,Royston,Smith,Rookwith,HG45MC,010-935-7456,r_smith@a1bailbonds.com,23000
C003369,N,A1 Moving,64 Paul Street,Sukhdev,Singh,Well,DL8 7NI,015-922-6146,,570000
C042684,N,A5sc Enterprise,1017 S 19 1/2 ST,Alan,Turner,Sangobeg,IV27 3MS,440-192-8598,a_turner3@a5scenterpri.com,8900
C042894,N,A6,St James Walk,Michael,Hollingshead,Greenland,KW14 7DZ,024-987-8764,,880000
C049637,N,AA Corporation Ltd,3 Glen Ridge Rd,Darren,Vir,Newchurch,HR5 8MN,512-555-2763,dvir@akr.com,106000000
C009125,N,Aa Pool Service,8 Lloyds Ave,Nicola,Hack,Kington,WR73GD,952-555-3535,nic.hack@aapoolservic.com,10800000
C003692,N,AAA,3507 W 44th St,Alwyn,Jones,Whinnyfold,ab426jp,251-555-3773,a_jones5@a.com,7200
C036798,N,AAA Auto Club South,Portman House,Ina,Walker,Blackmore End,AL4 6GY,713-555-2569,,98000
C044002,H,AAA Carolinas,1 Forester Drive,Paul,Mann,Freeland,OX8 3LH,016-342-9070,,97000000
C050955,N,AAA Colorado,541 E Larned St,William,Shaw,Old Tupton,S42 0MZ,302-555-2731,w_shaw@aaacolorado.com,700
C012723,N,AAA Mid-Atlantic,4371 N Montana Ave,Anthony,Bell,Backlass,KW1-9TW,504-555-3557,antbell@amttln.com,2500000
C029994,N,Aachal Alloys Ltd.,3204 W HACKBERRY AVE,Brian,Tooke,Glasdrum,PA387ES,713-555-2777,brian.tooke5@aachal.com,340000
C010668,N,Aadesh Constructions Pvt. Ltd.,2800 N Montana Ave,David,Harvey,Invercassley,IV27 9WX,406-555-2823,,130000
C049732,L,Aadhaar Retailing Ltd.,2132 REYNES ST,Pearl,Goss,Eltisley,PE19 2IH,440-208-6958,,2100000
C022797,L,Aadi Industries Ltd.,3439 LOVE ST,Amanda,Bramley,Garvock,PA16 7FE,402-555-3123,,8700000
C005509,N,Aadidev Properties Ltd.,5 Saints Drive,Richard,Bancroft,Derwenlas,SY20 7XB,017-232-9959,r.bancroft@aadidevprope.com,6500
C028118,N,Aafloat Textiles (india) Ltd.,"59 Norman Avenue, Harborne",John,Arnold,Littleton,CH3 0TL,010-986-0169,,310000
C013235,H,aaiPharma Inc.,5756 BALTIMORE NATL PIKE,Philip,Eggerton,Idlicote,CV36-2PV,010-986-0169,p_eggerton@aaipha.com,6900000
C046297,N,Aakar Engineering & Mfg. Co. Ltd.,Coach House,Malcolm,Lucas,Hythe,SO45 6DF,019-086-0179,,1300000
C009321,H,Aakar Leasing & Financial Services Ltd.,The Saga Building,Jacqueline,Roberts,Beattock,dg102bn,025-602-4141,jac.roberts8@aakarleasing.com,6300
C021934,H,Aakarshak Synthetics Ltd.,612 POST AVE,Christopher,Cake,Grafham,gu5 5ig,405-555-1144,,2800
C005825,N,Aakruti Engineers Pvt. Ltd.,New Mills,Catherine,Yarnold,Upsettlington,TD15 2KN,302-555-2741,cyarnold@akr.com,32000000
C032934,H,Aakruti Investments Ltd.,Eastla,Anthony,Evans,Little Finborough,IP14 2XQ,334-555-2441,ant_evans2@aakrut.com,1600000
C033273,N,Aamco Transmissions,Aldgate House,Brian,Thomas,Dowhill,ka262ql,504-555-3779,brithomas5@aamcotransmi.com,5000000
C011137,N,Aames Financial Corporation,Coleshill Rd,Kenneth,Jones,Strone,ph335wq,018-783-9720,kenjones@amsfnn.com,880000
C042312,N,AAMP Innovative Technology,Hotsberg Manor,David,Leighton,Coaley,gl11 3py,440-208-6956,,89000000
C042274,M,Aanchal Computers Ltd.,Newford Park House,Richard,Campion,Keal Cotes,PE23 8VO,305-555-2140,richard.campion@aancha.com,66000
C045202,N,Aankit Granites Ltd.,Progress House,Jane,Barker,Dunrostan,PA31 5DX,440-149-4463,jan_barker@ank.com,500000
C035399,H,"AAON, Inc.",1 Biscayne Tower,Raymond,Hughes,Eaton Socon,PE19 6KM,302-555-1194,raymond_hughes@aao.com,18000000
C035202,M,AAPT Limited,36 Foxearth Road,Sandra,Angus,Whipton,EX1 7WD,512-555-2755,s_angus9@aaptlimited.com,5400000
C030114,M,Aapurti Finance Ltd.,Trafalger House,Richard,Stokes,Kirkby Lonsdale,LA6 7CZ,203-555-3043,rstokes@aapurtifinan.com,58000000
C022959,N,Aar Kay Steel Products Ltd.,46 New Broad Street,Jean,Jackson,Great Ponton,NG33 8TV,334-555-2417,jeajackson@aarkaysteelp.com,10100
C049962,L,Aar Shyam (india) Invst. Co. Ltd.,5457 N Interregional Hwy,Richard,Stewart Jones,Chedburgh,IP29 5LD,406-555-2827,,8700000
C016388,N,Aareal Bank AG,1615 MCKINLEY AVE,Jason,Davies,Uags,IV54 8KM,512-555-2235,jdavies@aar.com,790000
C036619,M,Aaren Initiative Outdoor Advertising Pvt. Ltd.,4213 Bellaire Blvd,Melanie,Bache,Kilfinan,pa216my,210-555-3635,m.bache@aareninitiat.com,93000000
C017791,M,Aare-Tessin AG für Elektrizität,715 E Lake St,Gerald,Green,St Nicholas,SA649XO,018-345-0165,gerald_green6@aaretessinag.com,107000000
C043612,N,Aarey Drugs & Pharmaceuticals Ltd.,7101 DEMOCRACY BOULEVARD,Sheila,Cox,Leavening,yo17 9fa,018-901-0268,scox0@artrks.com,77000000
C036352,M,Aargauische Kantonalbank,7329 Zane Ave N,Edward,Smith,Boohay,TQ6 6DX,301-555-9086,edwsmith@aargauischek.com,14000000
C027583,N,AarhusKarlshamn,1105 SYCAMORE AVE,Paul,Hollins,Kilbride,PA34 3XO,443-555-8970,p_hollins@aarhus.com,470000
C024191,N,Aarkay Food Products Ltd.,698 BELAIR ROAD,Dean,Hatfield,Neyland,SA73-4WE,440-190-8245,dea_hatfield@aar.com,2300000
C019897,M,Aarkay Innovation Ltd.,3600 Balboa St,Mark,Dodd,Weathercote,LA6 2HL,023-144-2633,mardodd@aar.com,11000000
C000206,H,Aarman Software Pvt. Ltd.,1102 WALTON LN,Barry,Williams,Perceton,ka11 6em,012-755-6498,,100000000
C006552,N,Aaron & Company,64 Paul Street,Maureen,Manning,Port Penrhyn,LL57 0CK,952-555-3411,maureen.manning@aaronc.com,105000
C016196,L,AARP,Livingstone House,Julie,Sjoerdsma,Tirril,CA10 9TP,440-207-6614,julie.sjoerdsma@aarp.com,103000
C002263,N,Aarsree Agra Ltd.,56 Shenstone Drive,William,Shaw,Inverchaolain,PA23 2BH,016-033-1842,,8600000
C004079,N,Aarti Corporate Services Ltd.,Box 45 FM 495,Ian,Corns,Holbeck,s800pu,406-555-3551,i.corns3@aartic.com,1500
C017005,L,Aarti Drugs Ltd.,254 Stevens DR,Adrian,Newman,Fearnan,PH15 0AQ,415-555-1239,adrnewman1@aartid.com,2900000
C047020,L,Aarti Healthcare Ltd.,"Winstor House, Herons Way",John,Willcox,Leigh,DT9 4XC,713-555-3227,,2600000
C020172,N,Aarti Industries Ltd.,10 Cabot Square,Orville,O connor,Moorcot,hr5 6tg,713-555-2787,o_o connor@aartiindustr.com,6200
C046672,L,Aarti International Ltd.,1804 Fort Worth Ave,Helen,Harber,New Mills,SK125RG,016-472-1397,,64000000
C044664,N,Aarti Steels Ltd.,"Vale View House, Bannerdown Rd",Zoe,Jarman,Kemeys Commander,NP5 9DU,013-604-2971,,280000
C017971,L,Aarvee Denims & Exports Ltd.,1 Bartholomew Lane,Robert,Gould,Davoch Of Grange,AB55 4KU,019-895-9926,r.gould@aarvee.com,8700000
C029185,H,Aarvee Information Systems Ltd.,12448 YANCY DR,Francis,Atkinson,Bagshot,gu19 6oe,440-120-3863,fatkinson2@arfnfrmxnsst.com,40000
C009614,L,Aasavari Trading Co. Pvt. Ltd.,9 Croft Road,Angela,Poole,Seaton,SR7 2DT,020-741-1200,a_poole2@aas.com,3600
C010887,H,Aashee Infotech Ltd.,2701 NW 42nd Ave,Craig,Cable,Rafford,IV36 4TX,410-555-3283,c_cable@aasheeinfote.com,900000
C023017,L,Aasheesh Securities Ltd.,72 Grosvenor Road,Stuart,Williams,Cowden Pound,tn87ev,415-555-3569,stu_williams@aasheeshsecu.com,67000000
C019578,N,Aashi Industries Ltd.,1 The Quadrangle,John,Mason,North Elkington,LN115HV,302-555-2759,johmason@axntstrslt.com,1000
C008615,N,Aasia Management & Consultancy Pvt. Ltd.,2500 S Lamar Blvd,Edward,Smith,Steeple Barton,OX6 3JC,017-789-0062,e.smith@aas.com,6600000
C003807,H,Aasia Properties Devp. Ltd.,5339 Burnet Rd,David,Coley,Portessie,AB564WH,012-111-8484,d_coley7@asprpr.com,30000
C026381,N,Aastha Broadcasting Network Ltd.,N 3RD ST,Karen,Redfern,Low Bentham,la29wd,440-171-3935,kredfern0@aastha.com,93000000
C050210,H,Aaswa Trading & Exports Ltd.,2831 Johnson St NE,Peter,Rawlings,Brownston,PL21 5MU,022-295-6160,p_rawlings@ast.com,2600000
C032676,N,Aatmiya Bio-fuel Pvt. Ltd.,2800 N Montana Ave,Gary,Bailey,Sigford,TQ13 5LP,713-555-3231,,60000
C031846,N,Aavaran Ltd.,1 Christiana Cir,Patricia,Tyler,Cheverell s Green,AL3 4YB,002-487-8216,,54000000
C012896,N,Aavishkar Finance & Trade Ltd.,7350 Green Meadow Dr,Kupeinder,Kaur,Ashley,CB8 7KY,713-555-1218,kkaur7@aavishkarfin.com,390000
C008226,H,Aavishkar Software Ltd.,3120 Euclid Ave,David,Bland,Draycott In The Moors,ST10 6UZ,952-555-3597,davbland0@aavishkarsof.com,5600
C023101,N,Abacus Computers Ltd.,Northtown Mall,Karen,Wilson,Middlesmoor,HG3 2AO,025-339-0408,k.wilson@abacuscomput.com,8600
C013590,N,Abacus Direct,The Frythe,Sheila,Stone,Bewholme,YO25 6XH,022-851-6263,she_stone@apkstrkt.com,100000
C034128,L,Abacus Technology Corp.,5 York Place,Kirpal,Manku,Kinlochan,PH37 3RI,018-871-7631,,61000000
C050032,L,Aban Energies Ltd.,5-7 Singer Street,Gurdeep,Mudhar,Sangobeg,IV27 9CY,019-135-1364,g.mudhar7@abanen.com,5100000
C004573,N,Aban Offshore Ltd.,Regal House,Beryl,Redgrave,Inverlauren,G84 9RA,021-154-3317,,12000
C037252,L,Aban Power Co. Ltd.,Central Mail Office,Stanley,Wood,Wincobank,S9-2HE,021-915-1879,stanleywood0@abanpo.com,3000
C003539,M,Aban Ventures Pvt. Ltd.,3000 Shoal Creek,Sheetal,Verma,Craw,ka273lq,440-468-3366,s.verma1@abanve.com,160000
C051397,H,ABB AG,The Saga Building,David,Jones,Snave,TN298UE,001-255-8039,davidjones3@apk.com,7400
C047207,N,ABB Asea Brown Boveri Ltd.,HALFWAY BOULEVARD,Peter,Darbyshire,Tycrwyn,sy22 2yh,025-836-5237,pdarbyshire@aps.com,105000
C020826,M,Abb Treasury & Energy,3 Pickwick PLZ,Stephen,Foster,Great Billing,NN3 4MQ,713-555-2571,s.foster@abbtreasurye.com,66000000
C009663,N,Abbey National Group,35 Bull Street,Stephen,Jukes,Ockbrook,DE72 0UW,713-555-3237,stephen_jukes@abbeyn.com,23000000
C012392,H,Abbey National PLC,"Auchinleck House, Five Ways",Ben,Walters,Culloden,IV1 6HY,415-555-1248,,2100
C039684,N,Abbey National Treasury Services,The Courtyard,Vincent,Garvey,Ploxgreen,SY5 3GY,713-555-3259,v.garvey1@apnxnltrsrsr.com,5000000
C036186,M,Abbondanza Catering,5399 Highway 90 W,Iris,Charlish,Bury,BL9 0WS,021-161-5473,i.charlish2@apntnsktrnk.com,850000
C007854,L,Abbott Bioresearch Center,Western House (Woodside),John,Simmonds,Gorcott Hill,b801rx,440-144-2270,joh_simmonds6@aptprsrxsntr.com,1000
C041944,N,Abbott GmbH & Co KG,714 Washington Ave SE,Alan,Morgan,London,WC1B-8TE,440-151-4436,a_morgan@abbott.com,0
C004291,H,Abbott Healthcare Pvt. Ltd.,1 Christiana Cir,Marie,Ward,Stowting,TN25 3CB,720-555-1198,mward@abb.com,43000
C036516,N,Abbott India Ltd.,4671 Airport Blvd,Colin,Milburn,Coniston,LA21 0MH,024-168-4928,cmilburn@abbott.com,89000
