Customer Id,Forename,Surname,Age,Income,Debt,Creditscore,Company Name,Addressline,City,Postcode,Phone,Additional Information
C002698,Dianne,Legge,26-Dec-73,1539,,,Ankur Drugs & Pharma Ltd.,Fernando Montes de Occa #20,Cambusbarron,fk7 0ks,194-190-5541,d.legge@ank.com
C002706,Allison,Thomas,01-Aug-52,49,,,Amerigas,10585 Santa Monica Blvd.,Rock,PL272ZJ,191-646-3427,allison.thomas@amerigas.com
C002714,David,Jones,28-Feb-56,3041,,,AFLAC Incorporated,6941 Vista Dr.,Driffield,GL7 1GK,141-589-9423,davjones@aflacincorpo.com
C002737,Peter,Cooley,23-Jan-94,2693,,,Advantage Management Solutions LLC,4700 Silver Hill Rd.,Instow,ex393ks,172-789-7424,petercooley@atfntj.com
C002760,Mark,Colley,12-Feb-89,2759,,,Altos India Ltd.,Bahnhofquai 12,North Curry,ta38cp,714-257-5078,mcolley@altosindialt.com
C002795,Pamela,Deakin,27-Oct-87,870,,,AIG Accident & Health,8 Whiteman Street,Dyffryn Castell,SY23 8EA,120-654-5568,
C002825,Edna,Wilkes,27-Sep-83,0,2.75,0,ABN AMRO Bank,Donkeydrop Road,East Horsley,KT24-6HI,016-935-7438,
C002834,Peter,Hesketh,10-Dec-78,3614,,,Aspinwall & Co. (travancore) Ltd. [merged],3651 FAU Boulevard,Wotton Under Edge,GL123JR,542-000-0000,p_hesketh@aspinwallcot.com
C002859,Margaret,King,02-Nov-87,4747,,,21st Century Pest Control Services Ltd.,13th S Market St,Throphill,ne613hd,019-515-5645,
C002863,Jeffrey,Taylor,26-Oct-58,4356,,,Amber Distilleries Ltd.,646 S Main Ave,Meoble,PH40 6BE,141-567-7029,j_taylor3@amberd.com
C002864,Nicholas,Andrews,09-Oct-58,1916,,,Arjay Apparel Industries Ltd.,2200 West Airfield Dr.,Dinas,SA33-6NS,191-656-9586,n.andrews@arjayapparel.com
C002868,Carolyn,Taylor,22-Jan-57,3946,,,Ambala Cements Ltd.,Ostendstra�e 100,Lurgashall,GU28-5VS,160-243-1291,c_taylor@amplsmntslt.com
C002870,P j,Corbett,18-Apr-52,2434,,,Ameritas Acacia Mutual Holding Company,19860 Plummer St,Ardnagoine,IV26 1MM,165-031-2458,p_corbett@amrtsk.com
C002873,Hayley,Meeson Bisseker,02-May-55,3261,,,Airline Financial Support Services (india) Ltd. [merged],Millhouse Lane,Addlestone,KT15 6HA,150-332-1779,h_meeson bisseker@airlinefinan.com
C002879,Elizabeth,Jones,03-Mar-86,4620,,,Amit International Ltd.,10680 Treena St.,Halesworth,IP19 1IT,130-373-7110,
C002889,Nicholas,Tobitt,27-Feb-53,3823,,,Anmol Dairy Ltd. [merged],17875 Von Karman Ave.,Kingsfold,rh12 0ep,181-867-6391,ntobitt@anmoldairylt.com
C002891,Richard,Peskett,02-Jul-66,1947,,,Andhra Pradesh Tanneries Ltd.,401 South 4th Ave.,Well Hill,BR6 0JY,171-333-1657,
C002916,Lesley,Illston,05-Jan-73,4500,,,Andersons,6500 S Macarthur Blvd,Kilmun,pa23 2uw,909-623-6517,
C002927,Patricia,Hendriks,24-Mar-59,2619,,,Alchemist Corporation Ltd.,One Midland Plaza,Roshven,PH38 1DY,120-649-0559,patricia_hendriks@alchem.com
C002943,Craig,Millard,10-Aug-92,3410,,,Ashutosh Paper Mills Ltd.,552 Princess Street,Chadshunt,cv351ln,524-931-0000,cmillard@ashuto.com
C002953,Amrit,Padum,21-Sep-88,4650,,,Andhra Pradesh Scooters Ltd.,Ballam Road,Monknash,CF711LT,720-241-7345,apadum@andhraprades.com
C002963,Anne,Grove,18-Feb-72,3461,,,Aryabhata Properties Ltd.,Lohfeld 5a,Salsburgh,ML7 6IU,161-774-3708,anne_grove0@ary.com
C002998,Dina,Hall,15-Mar-71,547,,,Arihant Agro Products Ltd.,1001 Brickell Bay Dr.,Pant Lasau,sa60li,197-271-8500,din.hall4@arihantagrop.com
C003010,Jagatdeep,Minhas,01-Dec-94,1241,,,Almora Magnesite Ltd.,PO Box 7,Crawley,ox89rh,131-077-2623,
C003022,Vivian,Gordon,26-Nov-00,1907,,,Altum,Sienna 39,Quidhampton,RG25 9KL,171-425-7551,v.gordon4@altum.com
C003037,John,Walker,27-Sep-94,245,5.875,10,A C E Laboratories Ltd.,Pp 613B Holborn Centre,Cholsey,OX10 0GN,410-555-3317,joh.walker@ace.com
C003039,Mari,Kalmre,21-Dec-77,229,,,A B Corp Ltd.,60 London Wall,Little Torrington,EX38 0WO,440-118-9246,mari_kalmre5@abcorpltd.com
C003041,Dennis,Bates,21-Feb-71,525,,,Arrow Textiles Ltd.,Royal Bank Plaza,Low,LA8 5US,336-741-7645,den_bates@artkst.com
C003049,Margaret,Coomber,27-Sep-80,0,1.125,0,A T O (i) Ltd.,1105 N Market St,Netherbrough,KW179HK,303-555-3837,
C003090,Audrey,Wells,27-Sep-95,10,2.25,0,Addison & Co. Ltd.,Poelendaelesingel 10,Moccas,hr2 2zh,207-548-4000,a_wells2@addiso.com
C003096,William,Woodcock,27-Feb-51,506,,,Apollo Zipper India Ltd.,Postbus 263,Stoke Lacy,HR7-8ZY,140-450-4649,
C003111,Philippa,Seditas,09-Feb-65,3841,,,Anchor Electricals Pvt. Ltd.,North Cliff House,Islesburgh,ZE2 0RV,194-921-9662,
C003112,Frances,Grainger,27-Sep-88,0,3.54,0,A K Stockmart Pvt. Ltd.,Filton Road,Connel Park,KA18 7AN,713-555-2659,
C003115,Raymond,Clift,10-Nov-56,3458,,,Ankit Ispat Pvt. Ltd.,11160 Jasper Ave.,Lennel,td12 7cb,162-684-4978,ray.clift@ankitispatpv.com
C003116,Terence,Kean,27-Sep-92,0,1.25,0,Actel Corporation,80 Bishopsgate,Achnamara,PA31-8CQ,440-171-5682,tkean@actelcorpora.com
C003134,Brian,Maggs,23-Aug-86,3807,,,Ashiyana Autobodies Ltd.,18-32 London Road,Arrivain,PA331RP,181-397-8226,b_maggs@ashiyanaauto.com
C003146,Abidah,Mir,02-Jul-99,1142,,,Alstom T & D Distribution Transformers Ltd. [merged],PO Box 93195,Cleator,CA23 0KS,213-452-2029,abimir8@alstmtttstrp.com
C003155,Susan,Wright,27-Sep-92,20,1.71,1,A T E Services Ltd.,25 Old broad Street,Glasahoile,FK8 0AR,020-746-4155,suswright@atsrfsslt.com
C003166,Thomas,Leonard,14-Apr-72,4510,,,Advance Ispat (india) Ltd.,4200 E 5th Ave,Hafodunos,ll22 2ya,146-966-5592,t_leonard@atf.com
C003173,Maureen,Phillips,27-Sep-87,0,0.75,0,"Accredo Health, Incorporated",19 Thomas More Street,Wharton,HR6-9BA,015-064-1000,
C003186,Robert,Hughes,10-Sep-82,1302,,,Amul Industries Pvt. Ltd.,2801 80th St,Nedging Tye,IP75XK,188-830-1623,rhughes@amulindustri.com
C003199,Mark,Hudson,20-Jul-52,121,,,AIG VALIC,1001 Washington Street,Randwick,GL62BH,206-545-6098,marhudson@aigval.com
C003212,Mandy,Hickling,09-Aug-89,224,,,Amarjothi Spinning Mills Ltd.,2800 Livernois RoadSuite 400,North Huish,tq10 2fy,141-563-6788,mhickling@amarjothispi.com
C003213,Shirley,Taylor Whitehead,17-Mar-56,1019,,,Adobe Systems Incorporated,58/8 rue de tournai,Aberavon,SA12 6FU,167-865-7859,
C003219,Kenneth,Wainwright,24-Nov-79,1891,,,Arvind Kumar Nand Kumar Ltd.,Muenchner Strasse 31,Nether End,DE45 9AR,170-397-4489,k_wainwright@arfntkmrnntk.com
C003223,June,Waldron,27-Sep-81,3552,18.125,0,"Accredited Home Lenders, Inc.",6 Bevis Marks,Lamarsh,CO8 6YY,021-461-5473,jun_waldron0@accred.com
C003258,Sue,Vernon,16-Sep-67,2165,,,Aruna Hotels Ltd.,Rennweg 12,Stenton,EH42-0HK,140-450-6218,suevernon@arntls.com
C003262,Barbara,Thompson,27-Apr-52,3154,,,AllianceBernstein,"Shin Kong Life Tower 66,CHUNG-HSIAO W.RD",Yeaton,SY4-8ZV,160-232-8224,
C003272,Robert,Williams,27-Mar-98,4047,,,Aluminium Powder Co. Ltd.,100 Mansell Ct E,Pencraig,hr94op,121-348-6964,rob.williams@aluminiumpow.com
C003274,John,Matthews,03-Feb-55,860,,,Apollo Publishers Ltd.,Avenue de la Vallombreuse 100,Bleasby,NG14 3SG,404-676-7430,
C003281,Shirley,Jackson,18-Feb-54,2800,,,Apollo Lavasa Health Corpn. Ltd.,One PPG Place,Port Glasgow,PA14 5UA,140-493-1396,shi_jackson@apollolavasa.com
C003291,Raymond,Southam,16-Mar-69,3159,,,Akay Filtips Pvt. Ltd.,PO Box 1360,Little Marlow,SL7 2PJ,151-066-3633,
C003330,Peter,Francis,08-Aug-98,2309,,,Asset Reconstruction Co. (india) Ltd.,9 Colt Cir,Storth,LA7-8VN,521-952-8281,
C003351,David,Skidmore,08-Oct-68,3434,,,Arvest Bank Group,Karlstr. 91,Gilmerton,PH7 2CG,170-388-6167,d.skidmore@arfstp.com
C003367,Stephen,Horner,18-Jun-97,2402,,,Alcan Trading AG,4300 Fair Lakes,Bellshill,NE70 6UJ,120-637-7131,s_horner2@alcant.com
C003369,Sukhdev,Singh,27-Sep-78,0,5.875,14,A1 Moving,64 Paul Street,Well,DL8 7NI,015-922-6146,
C003397,Paul,Holmes,04-Jan-76,1578,,,Ajel Infotech Ltd.,PO Box 9030,Gearach,PA48 6LV,165-043-2155,pholmes0@ajelinfotech.com
C003404,Carol,Callaghan,09-Dec-89,3438,,,Alliance Business Credit Ltd.,Fluhmattstrasse 1,Achadunan,PA26 7PH,161-233-6811,
C003408,Glenys,Barton,20-Mar-77,3553,,,"Amkor Technology, Inc.",41 avenue George V,Woolley,ba1 4rt,130-373-7275,gle_barton@amkort.com
C003442,Patricia,Smalley,06-Jul-84,3898,,,Alteer,1599 Clifton Rd. NE,Midtown,IV22 7YG,171-425-7557,patriciasmalley7@alteer.com
C003471,David,Astley,12-Mar-79,1459,,,American Achievement Corp,Clock Tower Road,Candy Mill,ML12 3HN,197-260-8259,
C003476,Kenneth,Tonkiss,27-Sep-95,1212,11.46,0,Accel Transmatic Ltd.,148 Old Street,Dafen,SA14 7LL,443-555-0062,k.tonkiss@acceltransma.com
C003496,Valerie,Pearson,08-May-59,3794,,,Amt F�R Informatik,"602 East Huntington Drive, Suite H",Tavelty,AB51 2IJ,130-333-6755,valerie.pearson5@amtfrnfrmtk.com
C003531,Patricia,Hack,11-Feb-74,2557,,,Amalgamated Development Ltd.,915 Deguigne Dr.,Dudleston Heath,sy121cf,171-467-2189,
C003537,Anthony,Cronin,04-Dec-75,2979,,,20th Century Finance Corpn. Ltd. [merged],2800 N Central Ave,Woburn,MK17 4MH,410-555-3311,anthonycronin@thcenturyfin.com
C003539,Sheetal,Verma,27-Sep-99,0,4.46,0,Aban Ventures Pvt. Ltd.,3000 Shoal Creek,Craw,ka273lq,440-468-3366,s.verma1@abanve.com
C003549,James,Bainbridge,27-Sep-01,6,3.125,1,Accenture Spain,247 DIAMOND AVE,Culbo,IV7 2FR,016-355-0849,
C003563,George,Raybone,22-Oct-55,1955,,,Aravali Industries Ltd.,2100 Logic Dr.,Hamptworth,SP5-8CP,190-143-4808,graybone9@arflntstrslt.com
C003584,Erena,Duffy,03-Jan-72,4703,,,AMTEX SYSTEMS INC,PO Box 407,Brettenham,IP24 4NQ,130-363-9335,
C003617,Leslie,Guy,27-Sep-94,0,1,0,A C L Components Ltd.,Maple House,Seaford,BN25-7FD,021-037-2769,
C003644,Elizabeth,Cooper,17-Nov-62,4920,,,Artemis Mediequipments Pvt. Ltd.,R-1007 4.03,Grampound Road,TR2 3MK,186-428-8243,elicooper9@art.com
C003646,Amanda,Hamer,27-Sep-94,0,10.5,0,A To Z Securities Ltd.,60 London Wall,Barrow In Furness,la145ou,440-171-8874,ama_hamer@atozsecuriti.com
C003654,Joyce,Hill,18-Jul-77,981,,,Aravali (india) Ltd.,10810 E 45th St,Culswick,ze25df,190-126-7302,
C003667,Ramniklal,Shah,17-May-57,1016,,,Aftek Sales & Services Pvt. Ltd.,PO Box 38875,East Hyde,LU1 6OM,141-589-9300,ram.shah@aft.com
C003670,Micahel,Davis,19-Jan-57,2615,,,"ADVO, Inc.","Unit B, Globe House",St Ann s Chapel,PL189YA,141-573-3526,m_davis6@advoin.com
C003672,Ann,Shekell,02-Jul-99,3529,,,Arteries Insurance Broking Ltd.,4288 W. Dublin Granville Rd.,Leigh,SN6-0QJ,186-443-3227,a.shekell@arteriesinsu.com
C003692,Alwyn,Jones,27-Sep-69,0,3.5,0,AAA,3507 W 44th St,Whinnyfold,ab426jp,251-555-3773,a_jones5@a.com
C003699,Olga,Baines,27-Sep-74,200,3,0,Action Construction Equipment Ltd.,Trinity Park,Arinagour,pa78 7ox,019-333-5419,o_baines@actionconstr.com
C003710,Peter,Palmer,06-Feb-94,2950,,,Air Control & Chemical Engg. Co. Ltd.,5550 W. Touhy Ave.,Broadwell,cv233wd,120-654-5315,ppalmer@aircontrolch.com
C003726,Antonia,Owen,08-Jun-63,3887,,,"Akamai Technologies, Inc.",4200 Parliament Place,Swanbridge,cf648nh,165-043-2226,
C003748,Warren,May,27-Sep-98,42,10,0,Abhijit Trading Co. Ltd.,Wookey Hole Road,Bodior,LL65 6QE,512-555-2737,w_may@abhijittradi.com
C003762,Linda,Biddle,27-Sep-95,5,11.665,0,Ace Cash Express,Prince Rupert House,Whisby,LN6 7UA,021-183-5954,linbiddle@ace.com
C003807,David,Coley,27-Sep-57,0,1.54,0,Aasia Properties Devp. Ltd.,5339 Burnet Rd,Portessie,AB564WH,012-111-8484,d_coley7@asprpr.com
C003832,Michael,Emery,16-Mar-73,692,,,"American Financial Group, Inc.",1800 Green Hills Road,Ullenwood,gl53 1qa,805-553-6684,
C003835,Andrew,Hopkins,27-Sep-96,1,3,8,Ada Cellworks Wireless Engg. Pvt. Ltd.,Oesterleystrasse 9,Appleton Roebuck,YO231UB,207-883-2046,ahopkins@ats.com
C003843,Martin,Ritchley,23-Jan-97,2023,,,Apple Allied Inds. Ltd.,Stauffacherquai 46,St Clears,sa33 5mz,140-461-0141,mritchley@applea.com
C003880,Robert,Brampton,27-Sep-89,0,2,2,A T E Manufacturing Co. Pvt. Ltd.,3816 N 8TH CT,Hampton In Arden,b92 5bq,023-407-6366,robertbrampton@hotmail.com
C003900,Gary,Dyson,24-May-82,3378,,,Aexis Nederland,UK SSC,West Kingsdown,tn153mb,180-153-1143,
C003941,Raaj,Shanji,13-Sep-76,4905,,,Arihant Classic Finance Ltd.,2 Research Way,Diss,IP22 9WM,180-337-6541,
C003952,Reginald,Bowen,27-Sep-93,0,2.415,0,Accumax Ltd.,408 London Fruit Exchange,Stanton St John,ox336sv,024-519-6572,
C003958,Helen,Cutler,20-Oct-58,4321,,,AGF Management Limited,14 Cambridge Center,Fenny Stratford,MK2-2PP,949-475-4951,
C003974,Ian,Johnson,02-Jan-87,1673,,,"Analyze Software, Inc.",40 Mount Dr.,Burnt Oak,HA8-6WC,303-768-1133,ianjohnson@anlssf.com
C003990,Vincent,Myers,14-Mar-84,2118,,,"Affymetrix, Inc.",9700 US Highway 290E,Steen s Bridge,HR6 5PU,120-634-0239,
C004010,David,Floyd,05-Jun-63,98,,,Advisory Board Company,3M Center,Newton Kyme,LS24 7SU,141-539-4900,dav.floyd7@atf.com
C004026,Lynne,Smith,28-Mar-58,3053,,,Arex Industries Ltd.,9040 Roswell Road,Booton,nr10 9qv,678-557-1284,
C004030,June,Greaves,16-May-85,322,,,API Group Inc.,"C/o PPML,",Meir,st38bh,177-066-3249,j.greaves5@api.com
C004060,Phillip,Trousdale,27-Sep-75,0,5.04,0,Acurad Diecastings Ltd.,Postfach,Watchgate,LA8 9SN,207-623-1400,
C004068,Lauren,Turner,27-Dec-63,2971,,,Akola Chemicals (india) Ltd.,Liffey Park Technology Campus,Coundon,DL14 9PL,141-522-2785,lauturner@ako.com
C004079,Ian,Corns,27-Sep-99,13,10.25,0,Aarti Corporate Services Ltd.,Box 45 FM 495,Holbeck,s800pu,406-555-3551,i.corns3@aartic.com
C004124,Muriel,Parker,27-Sep-78,1097,6,5,Adams Laboratories,Pascalstrasse 11,Clent,DY9 8BX,442-078-8866,mparker@adamsl.com
C004155,Anthony,Keefe,25-Jun-00,3081,,,Arihant Cotsyn Ltd.,1200 John Q Hammons Dr Ste 501,Trebanos,SA8 2LN,195-459-6314,anthony.keefe@arihan.com
C004157,Ian,Houlder,13-Aug-74,1466,,,Asha Project Ltd.,Wingates Ind Estate,Trewint,EX23 8VC,181-348-3339,ian.houlder9@axprjktlt.com
C004225,John,Hatcher,27-Sep-98,38,5,2,A M D Industries Ltd.,1105 N Market St,Langthorpe,yo5 1yj,713-555-2901,joh.hatcher@amdind.com
C004230,Walid,Shkoukani,25-Jan-79,870,,,Alintosch Pharmaceuticals Ltd.,1801 E. 9th St.,Gwaelod Y Garth,CF4 7TL,194-983-3623,w_shkoukani@alintoschpha.com
C004236,Donal,Tevlin,10-Mar-70,2452,,,Alabama A&M University,Plot No 44 Electronics City,Glenfield,LE3 6FS,151-076-8775,don.tevlin6@alp.com
C004251,Malcolm,Jones,27-Feb-58,1758,,,Alagro Trading Ltd.,1111 Polaris Parkway,Ewhurst Green,GU6 6VJ,141-522-2774,mal.jones5@alagro.com
C004263,Kulwant,Singh,04-Jul-00,1457,,,Amethyst Group,100 3rd St.,Graveley,SG4-3EI,165-031-2215,
C004288,Brian,Willis,12-Feb-59,1809,,,Arempee Hi-tech Equipments Ltd.,1111 Polaris Pkwy.,Upper Coberley,gl538vx,140-464-8895,
C004291,Marie,Ward,27-Sep-81,1,2.415,2,Abbott Healthcare Pvt. Ltd.,1 Christiana Cir,Stowting,TN25 3CB,720-555-1198,mward@abb.com
C004309,Ivan,Massey,27-Sep-92,6,4.5,0,Abha Property Project Ltd.,705 MAIN ST,Offton,ip8 7oz,406-555-3737,iva_massey@apprpr.com
C004326,Roger,Whitehouse,19-Oct-58,1228,,,Apurva Benefit Fund Ltd.,8550 Freeport Parkway,Milfield,NE716WR,190-143-4801,
C004333,Dawn,Snow,27-Sep-99,5,0.54,1,Aditya Birla Nuvo Ltd.,325 Springhill Dr Apt 315,Brede,tn31 5tj,121-485-3231,dawnsnow@adityabirlan.com
C004338,David,Picton,12-Jan-91,3319,,,Arix Consultants Pvt. Ltd.,18201 Von Karman Ave Ste 800,Bunnahabhainn,PA46 6KG,171-953-5579,d.picton9@arixconsulta.com
C004353,Mandy,Miller,27-Sep-77,0,5,0,Accenture Business Services Fo,4 High Wickfield,London,w1c 2yn,018-315-7528,
C004356,Anthony,Onions,11-Oct-78,3458,,,Ankur Protein Inds. Ltd.,Av. Insurgentes Sur,Broadley Common,EN9 2YO,181-859-4517,a.onions@ankrpr.com
C004361,Jacqueline,Roberts,27-Sep-92,5860,0.875,0,Acknit Industries Ltd.,144 Mildenhall Road,Lea,DE4-2GI,602-555-3545,j.roberts@acknitindust.com
C004400,Brian,Williams,01-Oct-77,2316,,,Asian Agro Inds. Ltd.,"Business Center,  p/o Kommunarka",Parkford,DD8 0FW,556-141-4191,b_williams@asianagroind.com
C004424,Stephen,Cooper,26-Apr-84,740,,,"Ameripride Services, Inc.",400 Main St.,Abergwili,SA31-9ZJ,165-031-2200,
C004434,Neil,Fairhurst,15-Sep-65,45,,,Ascent Technology,"e-Government Unit, Cabinet Office",Settle,bd24 8fm,170-388-6713,
C004438,G w,Jones,03-Aug-91,4074,,,Alufluoride Ltd.,2929 Walker Ave. NW,High Green,S300AI,171-467-1717,g_jones@alufluoridel.com
C004442,Lesley Ann,Cooke,20-Feb-98,4385,,,Ajwa Finance Ltd.,140 W. Union Street,Gayles,DL11 1XN,165-043-2496,lcooke2@ajwafinancel.com
C004481,Megan,Wright,11-Nov-53,2491,,,ADT France,110 avenue Victor Hugo,Springfield,IV36 0XR,121-394-4392,
C004487,Alfred,Mayfield,20-Nov-89,3406,,,"Afni, Inc.",PO Box 30,Wootton,ST21 9ES,141-589-9447,a.mayfield9@afnnk.com
C004494,John,Deeley,06-Aug-79,2656,,,Aruppukottai Shri Ramalinga Spinners Pvt. Ltd.,Am grauen Stein,Woolaston,GL159HE,186-467-6860,john.deeley@aruppukottai.com
C004513,Joy,Twynam,16-Sep-75,4524,,,Ashiana Retirement Villages Ltd.,Emi House,Cummingstown,IV30 3LL,190-830-6742,
C004526,Judith,Lamb,22-Dec-51,2512,,,Adriano Cafe,19 rue d'Aumale,Whygate,NE48 1KG,131-269-3438,
C004549,Joan,Chapman,21-Dec-93,3965,,,Assam Oil & Gas Ltd.,11500 N Mo Pac Expy,Tarrant Monkton,DT11 2LA,528-181-5320,joanchapman3@asmlks.com
C004552,David,Ward,27-Sep-73,0,6.665,3,A P L International Pvt. Ltd.,1324 S 16TH AVE,Ruthrieston,ab1 4rh,019-046-3443,
C004565,Andrew,Brown,09-Jan-83,4293,,,Aries Agro Ltd.,333 S. Wabash,Sutton Waldron,DT11-0HF,197-271-7334,andbrown@ari.com
C004573,Beryl,Redgrave,27-Sep-96,204,0.875,0,Aban Offshore Ltd.,Regal House,Inverlauren,G84 9RA,021-154-3317,
C004585,Robert,Pinnegar,02-Jul-70,2489,,,Arpit Ltd.,Postbus 22705,Allaleigh,TQ9 9FL,133-674-1471,
C004610,Michael,Cunningham,03-Mar-72,3511,,,Anik Steels Ltd.,1010 Atlantic Avenus,Locharbriggs,dg17bw,132-372-0584,miccunningham@ani.com
C004628,Simon,Sellick,03-Apr-98,4583,,,Amal Ltd.,2650-1075 West Georgia Street,Crask Of Aigas,IV4 3ET,194-970-5210,
C004629,Keeley,Mundy,08-May-67,1725,,,AG Interactive,200 Spring St.,Duntocher,G81-3WK,141-589-9321,
C004650,Christopher,Paterson,17-Jan-99,4581,,,Asia Match Co. Pvt. Ltd.,150 6th Ave. SW,Langridge,EX37 0NN,578-539-8800,chr_paterson@asiamatchcop.com
C004658,Ewart,Baker,14-Mar-79,2188,,,"Advance Auto Parts, Inc.",2300 Windy Ridge Pkwy SE,Crowle,DN17 5LC,177-336-9720,
C004700,Anthony,Plant,27-Dec-89,4420,,,Aexis Belgium NV,PO Box 2248,Stratford Sub Castle,sp1 2ox,192-528-7570,a_plant@aexisb.com
C004710,Carolyn,Buckle,27-Sep-91,1,2,0,ABN AMRO Central Enterprises Services,17 Charterhouse Street,Dalshangan,DG74WF,713-555-1173,c_buckle7@apnmrs.com
C004718,Sim,Towner,27-Sep-97,0,1.25,0,Aditya Lime Inds. Ltd.,1125 E. Campbell Rd. #3N,Guynd,DD11 7GR,121-428-2611,
C004719,Martin,Hodges,01-Dec-76,3697,,,Allianz Global Risks US Insurance Agency,"Av. Maria Coelho de Aguiar, 215",Regil,bs183ds,180-124-6846,mhodges@allianzgloba.com
C004732,Julie,Kite,27-Sep-82,0,2.5,0,Abhyudaya Co-op. Bank Ltd.,7990 Bellfort St,Clyst Hydon,EX15-5TO,302-555-2755,jul_kite@abhyudayacoo.com
C004756,June,Siddaway,06-Jul-72,3983,,,Aplus Technologies,372 rue St Honor�,Metheringham,LN4 1PA,177-075-2340,
C004768,John,Gill,26-Jun-69,4235,,,Aptech Education Society,None,Sibsey,PE22-9QJ,167-847-4326,j_gill@apt.com
C004791,John,Clayton,16-Sep-84,1242,,,Asia H R Technologies Ltd.,6304 Wildwood Valley Dr,Llanfynydd,LL11 2GP,523-000-0000,joh_clayton@asiahr.com
C004814,John,Baylis,22-May-59,2225,,,Anand Rathi Share & Stock Brokers Ltd.,3415 Vision Dr.,Lightwood,ST3-4VJ,194-979-0820,joh.baylis0@anandrathish.com
C004836,William,Davies,14-Jan-58,654,,,Ajay Multi Projects Ltd.,3901 Stonecroft Blvd.,Shaw,RG14-3DQ,165-043-2193,
C004856,Suleman,Patel,24-Oct-63,4500,,,Ambuja Agro Industries Ltd.,Dept CVM,Titchwell,PE31-9WQ,164-642-5800,s_patel3@ambuja.com
C004872,Brian,Poppitt,27-Sep-84,4071,1,7,"Active Interest, Inc.",Immingham Dock,Talgarreg,sa447ld,015-126-0095,b.poppitt@active.com
C004878,Melanie,Bache,07-Jun-95,4524,,,Ajanta Pharma Ltd.,540 West Northwest Highway,Bosavern,tr19 1oh,151-072-3458,m_bache@ajntfrmlt.com
C004896,Robert,Careless,20-Jun-83,1291,,,Amines & Plasticizers Ltd.,20 avenue Raymond Aron,Alhampton,ba47pd,165-031-2591,rcareless@aminesplasti.com
C004905,Richard,Troke,02-Nov-93,3276,,,ALLTEL Mortgage Information Services Inc.,19001 S. Western Ave.,East Dereham,nr19 1ld,171-494-3670,richard.troke5@all.com
C004928,Pritchard,R,18-Oct-98,4842,,,Asco (india) Ltd.,6281 Tri Ridge Blvd,Garthbrengy,ld3 3pf,173-257-7372,
C004943,Patricia,Shotton,24-Apr-93,1861,,,Arihant Avenues & Credit Ltd.,5000 Britton Rd.,Belmont,BL7-1CJ,197-247-1482,p_shotton2@arhntf.com
C004944,Alan,Palmer,16-Jul-66,4468,,,Appu Impex Ltd.,5600 Cottle Rd,Willenhall,WV13-7SK,186-459-7800,a_palmer@appuimpexltd.com
C004953,Janet,Lawrence,27-Sep-87,1200,6.5,8,Adani Infrastructure & Developers Pvt. Ltd.,Parkstra�e 44-46,Achnahannet,PH269UT,207-327-6487,
C004991,Andrew,Richardson,25-Apr-65,742,,,Alternate Sales Force,Vonderweg 11,New Costessey,NR5 2CI,210-474-3146,and.richardson@alt.com
C005005,Ian,Morgan,24-Jan-55,2146,,,"Assessment Technologies, Inc.",5545 Fermi Ct.,Drimore,HS8 4WY,528-187-4801,i_morgan3@assmnttknljs.com
C005029,Jill,Smart,20-May-66,1170,,,Ador Fontech Ltd.,Prudential Tower Bldg.,Coddington,hr8 1yj,171-383-7206,
C005083,Gordon,Lathbury,23-Jan-97,3967,,,Amravati Eximp Ltd.,None,Clachan Of Glendaruel,PA22 3WX,184-782-4486,gor_lathbury@amrava.com
C005105,Susan,Leveridge,04-Jul-88,707,,,AK Steel Holding Corporation,7711 Royal Sydney,Whalton,NE617OJ,165-043-2785,susleveridge@aksteelholdi.com
C005111,Vernon,Morley,27-Sep-95,173,12.125,2,abc,7 Woodstock Close,Binegar,ba3 7iv,019-691-1467,vernon_morley5@abc.com
C005118,Nicolette,Brown,17-Jan-79,4028,,,"Affinity Group, Inc.",USERSYH182,Sallachy,IV40 2ZW,151-528-2910,nicolettebrown@afntkrpnk.com
C005130,Michael,O dwyer,28-Sep-75,1202,,,Asia Pacific Hotels Ltd. [merged],Level 37,Lintlaw,TD11-2OL,542-020-9900,michaelo dwyer5@asiapa.com
C005157,Carl,Scattergood,03-Mar-72,3611,,,American Deposit Service Inc,8270 Willow Oaks Corporate Drive,Mallaigvaig,ph412rt,180-595-5106,cscattergood@ame.com
C005160,Dennis,Bridge,07-Sep-61,2681,,,Asian Oilfield Services Ltd.,404 Wyman St Ste 210,Mareham On The Hill,ln9 3sm,506-290-4139,
C005172,John,Brown,13-Feb-91,4705,,,Akashganga Textiles Mills Ltd.,3200 Burnet Ave,Auchindarroch,PA38-2DK,154-076-8481,joh_brown3@akxknk.com
C005194,John,Tuohy,23-Jun-54,2849,,,American Association of School Administrators,214 N. Tryon St.,Abdon,sy75xq,181-857-5584,joh_tuohy@amrknssxnfsk.com
C005199,Neville,Richardson,28-Apr-75,3234,,,Asiatic Oxygen Ltd.,3857 Birch St Ste 482,Puncheston,SA62 3DE,143-736-3600,
C005207,Neal,Milton,03-Jan-59,3175,,,Aepex Business Consultants,PO Box 513,Buckfastleigh,TQ11 0AT,141-590-8730,n_milton@apksps.com
C005244,David,Proctor,21-Dec-90,3546,,,American Computer Service,The Square,Lower Higham,me3 3hg,180-595-5109,david.proctor@amr.com
